# index, name, _pos
627,678,"array([6.95898712, 2.03714499])"
628,679,"array([6.96719511, 2.01906524])"
629,680,"array([6.94240582, 2.04815852])"
630,681,"array([6.94527886, 2.0435931 ])"
631,682,"array([6.91246452, 2.03614183])"
632,669,"array([6.89801278, 2.05032594])"
633,684,"array([6.91370284, 2.05246084])"
634,685,"array([6.94680488, 2.02868997])"
635,686,"array([6.94693467, 2.03728505])"
636,687,"array([6.94035148, 2.05391108])"
637,688,"array([6.93896603, 2.04846608])"
638,689,"array([6.93688649, 2.0352639 ])"
639,690,"array([6.960328  , 2.05029723])"
640,691,"array([6.93387143, 2.04651554])"
641,692,"array([6.94230371, 2.03525156])"
642,693,"array([6.93396528, 2.03024948])"
643,694,"array([6.93371745, 2.0238119 ])"
644,695,"array([6.91002537, 2.04885241])"
645,696,"array([6.89446234, 2.03993235])"
646,683,"array([6.88953064, 2.05907849])"
647,646,"array([6.88830085, 2.05741348])"
648,698,"array([6.95679045, 2.02390188])"
649,697,"array([6.94062752, 2.05879757])"
650,699,"array([6.93290649, 2.04927659])"
651,700,"array([6.93292163, 2.07381514])"
652,701,"array([6.93354501, 2.04833881])"
653,702,"array([6.93446314, 2.03998105])"
654,703,"array([6.93549149, 2.0423922 ])"
655,641,"array([6.9015598 , 2.06116436])"
656,705,"array([6.9491693 , 2.06371444])"
657,706,"array([6.94542499, 2.02055769])"
658,708,"array([6.93830034, 2.05349242])"
659,707,"array([6.90039251, 2.04988322])"
660,704,"array([6.91527533, 2.05441884])"
661,709,"array([6.93465109, 2.06311524])"
662,710,"array([6.95158379, 2.06749043])"
663,711,"array([6.94908144, 2.04408901])"
664,712,"array([6.92278023, 2.05536662])"
665,714,"array([6.94054911, 2.0515589 ])"
666,717,"array([6.96329707, 2.01995462])"
667,718,"array([6.93307336, 2.04586509])"
668,719,"array([6.90042548, 2.04657726])"
669,720,"array([6.94153814, 2.0451296 ])"
670,721,"array([6.92456233, 2.04532822])"
671,722,"array([6.95379726, 2.04353606])"
672,723,"array([6.95953182, 2.02546926])"
673,724,"array([6.94276767, 2.03682018])"
674,725,"array([6.94182868, 2.04326955])"
675,726,"array([6.94559897, 2.0338545 ])"
676,727,"array([6.95042061, 2.03400179])"
677,640,"array([6.94513945, 2.0756372 ])"
678,728,"array([6.95110768, 2.03106772])"
679,730,"array([6.95447481, 2.04265854])"
680,729,"array([6.94793935, 2.06262155])"
681,715,"array([6.88788408, 2.05006234])"
682,731,"array([6.95493377, 2.04529833])"
683,732,"array([6.94877935, 2.0554229 ])"
684,733,"array([6.94854818, 2.04809531])"
685,734,"array([6.93921977, 2.02871274])"
686,735,"array([6.94552674, 2.04478424])"
687,736,"array([6.94915816, 2.03431092])"
688,737,"array([6.90092261, 2.0438321 ])"
689,738,"array([6.94675336, 2.03374804])"
690,673,"array([6.90788951, 2.05339388])"
691,716,"array([6.92030659, 2.05533273])"
692,739,"array([6.93646637, 2.01267578])"
693,740,"array([6.88499015, 2.05352058])"
694,741,"array([6.94465002, 2.04665574])"
695,742,"array([6.94628815, 2.0433064 ])"
696,743,"array([6.94597689, 2.03471416])"
697,744,"array([6.93607431, 2.05457168])"
698,745,"array([6.93137535, 2.02352794])"
699,746,"array([6.92686885, 2.03943795])"
700,747,"array([6.95442297, 2.03619812])"
701,748,"array([6.94477223, 2.04011213])"
702,749,"array([6.95366667, 2.03736941])"
703,750,"array([6.91990646, 2.03487086])"
704,751,"array([6.93383151, 2.05489867])"
705,576,"array([6.92556679, 2.04829401])"
706,752,"array([6.91377752, 2.07332538])"
707,753,"array([6.93062348, 2.04784808])"
708,754,"array([6.96510194, 2.02076994])"
709,755,"array([6.92963811, 2.01949557])"
710,756,"array([6.93718182, 2.01924782])"
711,757,"array([6.93023646, 2.04270973])"
712,758,"array([6.9388455 , 2.03713358])"
713,759,"array([6.91665821, 2.05826968])"
714,761,"array([6.8888126 , 2.06317691])"
715,763,"array([6.94077368, 2.03592661])"
716,657,"array([6.88719296, 2.05942208])"
717,764,"array([6.93264973, 2.03594086])"
718,765,"array([6.92610175, 2.06602876])"
719,766,"array([6.91200192, 2.05661756])"
720,767,"array([6.93910262, 2.06007783])"
721,768,"array([6.92727005, 2.05551553])"
722,769,"array([6.93537005, 2.04724553])"
723,770,"array([6.94182721, 2.04736035])"
724,772,"array([6.91862563, 2.03344994])"
725,773,"array([6.93462926, 2.0613864 ])"
726,774,"array([6.92889692, 2.0360522 ])"
727,775,"array([6.95905187, 2.04384954])"
728,776,"array([6.9527066 , 2.02578457])"
729,777,"array([6.94441332, 2.05002064])"
730,760,"array([6.94200459, 2.02688579])"
731,778,"array([6.95356781, 2.03983694])"
732,779,"array([6.93975279, 2.05198364])"
733,780,"array([6.94741345, 2.04757364])"
734,781,"array([6.94138557, 2.04806735])"
735,782,"array([6.94114401, 2.03998162])"
736,783,"array([6.94322363, 2.03813909])"
737,784,"array([6.94561865, 2.04264932])"
738,785,"array([6.91625685, 2.05532474])"
739,786,"array([6.94149947, 2.05775221])"
740,787,"array([6.94770756, 2.04277072])"
741,788,"array([6.9458    , 2.04600477])"
742,789,"array([6.92144416, 2.03553509])"
743,790,"array([6.9208957 , 2.04809606])"
744,791,"array([6.93768495, 2.05531286])"
745,792,"array([6.93133055, 2.06685633])"
746,793,"array([6.93027695, 2.05018222])"
747,794,"array([6.9366379 , 2.03288038])"
748,795,"array([6.95802181, 2.05168554])"
749,796,"array([6.93090611, 2.04040939])"
750,797,"array([6.91826632, 2.0291764 ])"
751,798,"array([6.95274854, 2.03312783])"
752,799,"array([6.93139489, 2.03225277])"
753,800,"array([6.91723031, 2.0305405 ])"
754,801,"array([6.92146934, 2.05397328])"
755,802,"array([6.9414497 , 2.04217775])"
756,803,"array([6.93541407, 2.03105893])"
757,804,"array([6.946215  , 2.05430767])"
758,805,"array([6.93668892, 2.03826169])"
759,806,"array([6.92617812, 2.01638197])"
760,808,"array([6.91874095, 2.03193618])"
761,762,"array([6.92014208, 2.0400031 ])"
762,809,"array([6.94568741, 2.0357822 ])"
763,810,"array([6.94660888, 2.02368081])"
764,811,"array([6.93036568, 2.04461384])"
765,812,"array([6.94446492, 2.03437722])"
766,813,"array([6.94807993, 2.03666936])"
767,814,"array([6.95193392, 2.02862975])"
768,815,"array([6.94178721, 2.02833946])"
769,816,"array([6.88899266, 2.0610366 ])"
770,817,"array([6.91872863, 2.02726949])"
771,818,"array([6.93540425, 2.04549004])"
772,819,"array([6.91612866, 2.01585387])"
773,820,"array([6.94115319, 2.04114648])"
774,821,"array([6.92750337, 2.03837523])"
775,823,"array([6.95025212, 2.0589127 ])"
776,9,"array([6.92466392, 2.05972312])"
777,824,"array([6.93786328, 2.03742222])"
778,826,"array([6.93198686, 2.03033529])"
779,827,"array([6.9390603, 2.0461104])"
780,828,"array([6.95159045, 2.04007476])"
781,829,"array([6.92253458, 2.03294806])"
782,830,"array([6.95931508, 2.03164289])"
783,831,"array([6.91657044, 2.02770562])"
784,833,"array([6.92222191, 2.03843425])"
785,834,"array([6.93674854, 2.03671349])"
786,835,"array([6.93846915, 2.04205829])"
787,836,"array([6.98587405, 2.06558027])"
788,837,"array([6.94256469, 2.01964688])"
789,838,"array([6.9569733 , 2.04956079])"
790,839,"array([6.92446956, 2.01139076])"
791,840,"array([6.91072052, 2.03284739])"
792,832,"array([6.94357392, 2.04380517])"
793,841,"array([6.94182957, 2.06902664])"
794,842,"array([6.95062737, 2.03811395])"
795,843,"array([6.9486409 , 2.03088796])"
796,844,"array([6.9605292 , 2.02420915])"
797,845,"array([6.92826064, 2.03221173])"
798,846,"array([6.94645651, 2.05611528])"
799,847,"array([6.934409  , 2.04769468])"
800,848,"array([6.94220306, 2.02401074])"
801,849,"array([6.95254445, 2.03494625])"
802,850,"array([6.92040521, 2.04307038])"
803,851,"array([6.94233788, 2.04438558])"
804,852,"array([6.9182557 , 2.04516812])"
805,853,"array([6.93311594, 2.03915284])"
806,854,"array([6.93726402, 2.02813375])"
807,855,"array([6.92809632, 2.0397493 ])"
808,856,"array([6.95134504, 2.06425628])"
809,857,"array([6.95388651, 2.04567502])"
810,858,"array([6.97110007, 2.04218483])"
811,859,"array([6.93696123, 2.04405524])"
812,860,"array([6.92717396, 2.03102034])"
813,861,"array([6.9417048 , 2.05672748])"
814,862,"array([6.95373798, 2.05087973])"
815,863,"array([6.94618523, 2.04148799])"
816,864,"array([6.93886782, 2.03834096])"
817,771,"array([6.93521628, 2.02171285])"
818,865,"array([6.92939281, 2.03982877])"
819,866,"array([6.93479878, 2.03384542])"
820,867,"array([6.93685605, 2.0394815 ])"
821,868,"array([6.93973576, 2.02551159])"
822,869,"array([6.95870642, 2.04182831])"
823,870,"array([6.94988338, 2.0541385 ])"
824,871,"array([6.94069299, 2.05571957])"
825,872,"array([6.95733887, 2.06024787])"
826,873,"array([6.96338725, 2.04915852])"
827,874,"array([6.9303025 , 2.02460667])"
828,875,"array([6.94468369, 2.04225079])"
829,876,"array([6.95786902, 2.04363855])"
830,877,"array([6.96206831, 2.05381327])"
831,878,"array([6.92059314, 2.0466995 ])"
832,879,"array([6.93786296, 2.03211965])"
833,880,"array([6.94349709, 2.02613598])"
834,883,"array([6.8846296 , 2.03438871])"
835,882,"array([6.94804871, 2.05499904])"
836,884,"array([6.94862084, 2.03540434])"
837,886,"array([6.93916457, 2.03002535])"
838,887,"array([6.92410221, 2.06308026])"
839,888,"array([6.94066783, 2.02789577])"
840,890,"array([6.95738639, 2.0277641 ])"
841,891,"array([6.92546145, 2.04435889])"
842,892,"array([6.95251881, 2.06564119])"
843,893,"array([6.92289206, 2.02331709])"
844,822,"array([6.95007286, 2.04457977])"
845,894,"array([6.95209616, 2.04440841])"
846,895,"array([6.95764266, 2.02924457])"
847,896,"array([6.95029524, 2.06245817])"
848,897,"array([6.9317597 , 2.03721772])"
849,898,"array([6.93668551, 2.03168182])"
850,899,"array([6.95640484, 2.03948197])"
851,900,"array([6.9590324 , 2.06424775])"
852,901,"array([6.93521848, 2.02366672])"
853,902,"array([6.93798373, 2.0360884 ])"
854,903,"array([6.93278202, 2.04213793])"
855,904,"array([6.94415167, 2.03918123])"
856,906,"array([6.94344074, 2.05153025])"
857,907,"array([6.94845223, 2.04598384])"
858,908,"array([6.94133784, 2.04416949])"
859,910,"array([6.93348427, 2.05581365])"
860,911,"array([6.93445531, 2.02714066])"
861,912,"array([6.94449726, 2.03543215])"
862,913,"array([6.94899912, 2.04671474])"
863,909,"array([6.93328664, 2.0266117 ])"
864,914,"array([6.9470363 , 2.01843501])"
865,915,"array([6.94121623, 2.03223192])"
866,916,"array([6.92669484, 2.02930313])"
867,917,"array([6.93478672, 2.04112409])"
868,918,"array([6.92915302, 2.04264799])"
869,919,"array([6.93587813, 2.02652227])"
870,920,"array([6.94516468, 2.03881353])"
871,921,"array([6.94821089, 2.05007878])"
872,922,"array([6.94401343, 2.04150156])"
873,924,"array([6.92303907, 2.03748968])"
874,925,"array([6.9449673 , 2.05469792])"
875,926,"array([6.93609877, 2.03426434])"
876,927,"array([6.94701027, 2.05351318])"
877,928,"array([6.94319272, 2.03949718])"
878,929,"array([6.9501488 , 2.05801113])"
879,930,"array([6.94290659, 2.02896213])"
880,931,"array([6.95522494, 2.04637914])"
881,933,"array([6.92072505, 2.0528604 ])"
882,934,"array([6.93149688, 2.0360276 ])"
883,936,"array([6.91690474, 2.02018065])"
884,937,"array([6.94971362, 2.05604063])"
885,885,"array([6.92929723, 2.02868146])"
886,938,"array([6.94218112, 2.03796359])"
887,923,"array([6.948196  , 2.04493306])"
888,939,"array([6.9458407 , 2.02786782])"
889,940,"array([6.96661738, 2.03796238])"
890,942,"array([6.95574747, 2.0352533 ])"
891,943,"array([6.92556415, 2.04286438])"
892,944,"array([6.91226286, 2.03173394])"
893,946,"array([6.93486022, 2.01994632])"
894,947,"array([6.90588732, 2.04944403])"
895,889,"array([6.92944036, 2.02153676])"
896,941,"array([6.93829488, 2.03929503])"
897,948,"array([6.91815685, 2.04750279])"
898,949,"array([6.92138907, 2.01406613])"
899,950,"array([6.97271269, 2.04408026])"
900,951,"array([6.91467838, 2.03643296])"
901,952,"array([6.92665704, 2.02612169])"
902,954,"array([6.93392863, 2.05875026])"
903,932,"array([6.93860954, 2.02751574])"
904,955,"array([6.93157057, 2.0182822 ])"
905,956,"array([6.93976373, 2.02409934])"
906,957,"array([6.94334958, 2.03124717])"
907,959,"array([6.93516395, 2.03516855])"
908,960,"array([6.944644  , 2.02722861])"
909,961,"array([6.94497847, 2.04790223])"
910,963,"array([6.93136271, 2.05084423])"
911,964,"array([6.92523388, 2.04179386])"
912,966,"array([6.91445001, 2.02916092])"
913,967,"array([6.93997813, 2.04044243])"
914,968,"array([6.93055401, 2.03112081])"
915,935,"array([6.94908947, 2.0544348 ])"
916,965,"array([6.92896525, 2.0253099 ])"
917,969,"array([6.90437347, 2.04924168])"
918,825,"array([6.91838584, 2.05288936])"
919,970,"array([6.96872239, 2.05973419])"
920,971,"array([6.92524226, 2.029986  ])"
921,972,"array([6.93616062, 2.04168284])"
922,973,"array([6.95869932, 2.02376217])"
923,974,"array([6.93811897, 2.02401647])"
924,975,"array([6.95505866, 2.04361783])"
925,976,"array([6.98870324, 2.05768388])"
926,977,"array([6.9452133 , 2.03052606])"
927,953,"array([6.95477558, 2.03852528])"
928,978,"array([6.94726667, 2.03812563])"
929,979,"array([6.94919076, 2.01912897])"
930,980,"array([6.95930101, 2.03315081])"
931,981,"array([6.97146906, 2.01805327])"
932,982,"array([6.97680446, 2.02985675])"
933,983,"array([6.98472586, 2.01875789])"
934,984,"array([6.93831421, 2.05817089])"
935,985,"array([6.92579986, 2.03167865])"
936,986,"array([6.95425625, 2.04447883])"
937,987,"array([6.93265223, 2.03154713])"
938,988,"array([6.96913239, 2.05094285])"
939,989,"array([6.92574662, 2.00667321])"
940,990,"array([6.93666   , 2.02516704])"
941,991,"array([6.9331083 , 2.02215633])"
942,993,"array([6.87721907, 2.04706509])"
943,994,"array([6.93212817, 2.04983149])"
944,995,"array([6.94640226, 2.02193416])"
945,905,"array([6.95191962, 2.07175167])"
946,996,"array([6.9233172 , 2.00762212])"
947,997,"array([6.95535909, 2.03952714])"
948,999,"array([6.93058863, 2.0298462 ])"
949,1000,"array([6.92325203, 2.0253662 ])"
950,1001,"array([6.95109933, 2.05471096])"
951,1002,"array([6.95882654, 2.03563763])"
952,1003,"array([6.95790211, 2.03616877])"
953,1004,"array([6.94402129, 2.02129462])"
954,998,"array([6.90200775, 2.04806897])"
955,1006,"array([6.95249986, 2.0394839 ])"
956,1007,"array([6.94513914, 2.02358391])"
957,1008,"array([6.93720249, 2.02233733])"
958,1009,"array([6.94675044, 2.03928173])"
959,1010,"array([6.93963636, 2.04251339])"
960,1011,"array([6.94135492, 2.04643463])"
961,1012,"array([6.92482915, 2.02426902])"
962,1013,"array([6.94325801, 2.03563803])"
963,1015,"array([6.93137713, 2.02087162])"
964,1016,"array([6.93157412, 2.02725373])"
965,1017,"array([6.93282611, 2.02790715])"
966,807,"array([6.91603731, 2.05916318])"
967,1018,"array([6.95109534, 2.07997876])"
968,1019,"array([6.94565669, 2.05051765])"
969,1020,"array([6.94547048, 2.0293    ])"
970,1021,"array([6.93180706, 2.02572893])"
971,1022,"array([6.94651903, 2.0130998 ])"
972,1023,"array([6.94680611, 2.03005895])"
973,1024,"array([6.94212468, 2.030117  ])"
974,1025,"array([6.9507902 , 2.02740942])"
975,1026,"array([6.94654811, 2.0467781 ])"
976,1027,"array([6.94352238, 2.02339332])"
977,1028,"array([6.95192636, 2.0454705 ])"
978,1029,"array([6.96993284, 2.0277794 ])"
979,1030,"array([6.97415658, 2.04297503])"
980,1031,"array([6.88855613, 2.04400592])"
981,1032,"array([6.94238477, 2.02524346])"
982,1033,"array([6.94099252, 2.02529398])"
983,1034,"array([6.94384789, 2.05883909])"
984,1035,"array([6.91000424, 2.02918664])"
985,1036,"array([6.94008293, 2.03792468])"
986,1037,"array([6.94606988, 2.0382853 ])"
987,1038,"array([6.96040502, 2.01993423])"
988,1039,"array([6.94109771, 2.01743603])"
989,1005,"array([6.93985926, 2.03300919])"
990,1040,"array([6.94355815, 2.04243587])"
991,1041,"array([6.91726279, 2.0390892 ])"
992,1042,"array([6.93292865, 2.02929609])"
993,962,"array([6.94315507, 2.0504337 ])"
994,1044,"array([6.95163463, 2.06261936])"
995,1045,"array([6.93951234, 2.01532915])"
996,1046,"array([6.94242169, 2.04220356])"
997,1047,"array([6.9439118 , 2.02468348])"
998,1048,"array([6.94564537, 2.0326705 ])"
999,1049,"array([6.94463335, 2.03787802])"
1000,1050,"array([6.9367714 , 2.03022541])"
1001,1051,"array([6.9489617 , 2.03843173])"
1002,1052,"array([6.95245317, 2.0738419 ])"
1003,1053,"array([6.94825355, 2.0579983 ])"
1004,1054,"array([6.94567148, 2.01637055])"
1005,1055,"array([6.94222521, 2.02218048])"
1006,1056,"array([6.9324748 , 2.00536826])"
1007,1057,"array([6.95046041, 2.03259431])"
1008,1014,"array([6.94180993, 2.03635366])"
1009,1043,"array([6.94534971, 2.04960446])"
1010,1058,"array([6.92235865, 2.03454726])"
1011,1059,"array([6.93386319, 2.00868376])"
1012,1060,"array([6.93744925, 2.02663192])"
1013,1061,"array([6.95487988, 2.03734444])"
1014,1062,"array([6.9747876 , 2.02041719])"
1015,1063,"array([6.93929034, 2.03206153])"
1016,958,"array([6.93437559, 2.03157273])"
1017,1065,"array([6.94114158, 2.03735785])"
1018,1066,"array([6.948245  , 2.05255585])"
1019,992,"array([6.93500682, 2.02551813])"
1020,1068,"array([6.9387005 , 2.03525339])"
1021,1069,"array([6.92733899, 2.06849541])"
1022,1070,"array([6.94753408, 2.03134019])"
1023,1071,"array([6.97950645, 2.00894897])"
1024,1073,"array([6.94732415, 2.04392816])"
1025,1074,"array([6.94094922, 2.03340866])"
1026,1075,"array([6.9407038 , 2.01112278])"
1027,1076,"array([6.95088531, 2.01825275])"
1028,1077,"array([6.90635962, 2.04769236])"
1029,1078,"array([6.94437733, 1.9991789 ])"
1030,1079,"array([6.94398973, 1.98680665])"
1031,1080,"array([6.94128659, 1.99082062])"
1032,1081,"array([6.9452356 , 1.98877943])"
1033,1082,"array([6.94410518, 1.99096418])"
1034,1083,"array([6.93923204, 1.98973369])"
1035,1084,"array([6.94285958, 2.01773275])"
1036,1085,"array([6.9409407 , 1.98770418])"
1037,1086,"array([6.9427177 , 1.98879947])"
1038,1087,"array([6.94683468, 1.99066371])"
1039,1088,"array([6.9488976 , 1.98946692])"
1040,1089,"array([6.94709646, 1.98762703])"
1041,1072,"array([6.97573829, 2.03735994])"
1042,1090,"array([6.97998039, 2.04484769])"
1043,1091,"array([6.92241   , 2.02729814])"
1044,1092,"array([6.94431074, 2.0431584 ])"
1045,1093,"array([6.93829392, 2.02548419])"
1046,1094,"array([6.94719798, 2.05458867])"
1047,1095,"array([6.95642642, 2.05481063])"
