# source, target, rating, time
23,205,1,1303845167.27664
23,277,1,1304632429.08472
23,101,3,1304632497.61571
23,315,1,1304632735.45239
23,297,1,1304632831.46489
23,397,1,1304661079.81366
23,394,1,1304978330.71707
23,407,-1,1305056235.37148
23,325,1,1306782389.82588
23,328,2,1306782934.18831
23,787,1,1307117081.95637
23,789,1,1307123683.46776
23,814,1,1307203964.50231
23,748,1,1307434527.77049
23,845,1,1307524979.20492
23,924,1,1307525004.4362
23,925,1,1307525017.17703
23,899,1,1307801864.6767
23,1087,1,1308072007.44933
23,1088,1,1308072083.39814
23,1066,1,1308245332.49199
23,1107,1,1309204581.45284
23,887,1,1309334581.73972
23,1042,2,1309344051.7888
23,1249,1,1309672873.80979
23,1250,1,1309672885.69551
23,318,1,1309820950.90162
23,1259,1,1309903639.09899
23,1270,1,1310161574.48236
23,1254,1,1310161594.55051
23,1293,1,1310988044.93488
23,1283,1,1311078731.00122
23,1227,1,1311197118.12336
23,613,1,1311342793.50036
23,1317,1,1311574850.29735
23,1318,1,1311888076.71029
23,1336,1,1312229850.25844
23,1344,-1,1312556326.23226
23,1358,1,1312828200.59079
23,1359,1,1312828234.22481
23,143,2,1312910715.33995
23,1367,1,1312967887.62079
23,531,2,1312967975.85591
23,680,1,1313489996.44196
23,1386,1,1313707374.55923
23,1388,1,1313739761.86248
23,1380,1,1313782997.98035
23,1295,1,1314005826.32261
23,1392,1,1314188342.01034
23,1312,1,1314197929.8037
23,1398,1,1314468891.84489
23,1393,1,1314468916.34233
23,1391,1,1314469330.32543
23,41,2,1314569984.03229
23,1401,1,1314614597.45504
23,1371,1,1314714481.36728
23,1400,1,1314785102.37168
23,1405,1,1314785115.61621
23,1406,1,1314785376.55913
23,1407,1,1314895110.32991
23,1169,4,1315002375.69837
23,727,2,1315002581.90634
23,1414,1,1315224563.79198
23,1415,1,1315227658.55718
23,1427,1,1315761202.4703
23,1431,1,1315900666.69268
23,1432,1,1315900901.79193
23,656,1,1316078513.26736
23,1436,1,1316108705.26651
23,1437,1,1316115885.14145
23,1438,1,1316115895.31954
23,775,1,1316290010.05079
23,237,1,1316370789.31937
23,1439,1,1316534255.05056
23,1242,1,1316626238.72845
23,1446,10,1317205991.63175
23,1450,1,1317329344.58757
23,1451,1,1317329374.17484
23,1457,1,1317676440.41909
23,1459,1,1318322723.26324
23,1469,1,1318609449.08457
23,1470,1,1318769759.81642
23,295,1,1318933668.45751
23,1476,1,1319025030.19167
23,542,1,1319321341.21138
23,1487,1,1319562204.25243
23,1488,1,1319617805.08763
23,1478,1,1319780903.87288
23,1308,2,1319867686.50509
23,1493,1,1319872348.44859
23,1494,1,1319872361.38491
23,1501,1,1320145008.83567
23,1502,1,1320145019.74568
23,1498,1,1320145147.68026
23,1506,1,1320313837.25207
23,1512,1,1320697365.79186
23,1511,1,1320711507.56228
23,1350,2,1320775184.28278
23,1514,1,1320869426.1115
23,1515,1,1320869458.68649
23,1337,1,1320952687.11729
23,1532,1,1321431015.84491
23,826,1,1321635483.06924
23,1543,1,1321833232.93929
23,1544,1,1321833242.83165
23,1550,1,1322074416.54844
23,1447,1,1322527383.41231
23,1561,1,1322593606.06451
23,1546,1,1322593641.36966
23,1564,1,1322753621.88961
23,1567,2,1322825084.13806
23,1569,1,1322894645.56179
23,1304,2,1323157366.60339
23,1579,1,1323358140.33606
23,1577,1,1323598935.92293
23,1590,1,1323714674.89033
23,1595,1,1323861545.69041
23,1600,1,1324123115.63137
23,1602,1,1324286088.37141
23,1603,1,1324287280.62527
23,1611,1,1324490168.87022
23,1618,1,1324667478.3448
23,1619,1,1324667487.66717
23,1620,1,1324667497.77724
23,1627,1,1324994362.45163
23,1640,1,1325537086.44822
23,1644,1,1325778321.08553
23,1581,2,1325778652.77732
23,1648,1,1325937232.68586
23,1651,1,1326104756.49803
23,1657,1,1326262451.25571
23,1666,1,1326742933.41354
23,1669,1,1326816436.94279
23,1675,1,1327094894.80382
23,1676,1,1327100558.46506
23,1677,1,1327100567.36137
23,1685,1,1327316833.83006
23,1709,1,1328441260.02598
23,1729,1,1328908426.97502
23,1731,1,1328911252.73954
23,1739,1,1329168781.96266
23,1734,1,1329203360.77083
23,1747,1,1329390228.96848
23,1740,1,1329485837.38252
23,1743,1,1329485873.32364
23,1402,2,1329488570.09894
23,1751,1,1329641304.62532
23,1047,1,1329737805.39002
23,1757,1,1329781153.75989
23,1753,1,1329902350.47726
23,1768,2,1330287127.95137
23,498,4,1330623953.96268
23,1780,1,1330688017.22777
23,1782,1,1330727499.88518
23,1806,1,1331589094.82247
23,1784,1,1331708784.55839
23,1818,1,1331738558.79267
23,1828,1,1331927407.1112
23,1841,1,1332192131.55518
23,1833,1,1332192183.76186
23,1847,1,1332317702.71363
23,1234,1,1332969727.0028
23,1872,1,1333095115.27591
23,1862,1,1333095127.85967
23,1864,1,1333095146.98039
23,1875,1,1333131820.9074
23,1881,1,1333400613.67476
23,1897,1,1333826780.96341
23,1902,1,1334132142.30499
23,1903,2,1334149457.23369
23,1904,1,1334149534.01854
23,1905,1,1334149679.03137
23,1891,1,1334160263.26971
23,1910,1,1334407675.39772
23,1854,2,1334593877.59763
23,1923,1,1334691486.83086
23,1874,2,1334734026.00164
23,1917,1,1334772180.37773
23,1924,1,1334817618.05718
23,1928,1,1334831125.12955
23,1601,1,1334857102.83683
23,1845,2,1334865265.36877
23,1926,1,1335106644.11677
23,1950,1,1335346769.80333
23,1939,1,1335346774.16776
23,1920,1,1335428716.78299
23,1949,1,1335822644.87084
23,1971,1,1335967295.63353
23,1974,1,1336023719.85473
23,1985,1,1336244564.12666
23,2008,-1,1336859075.99659
23,2014,1,1337027288.80205
23,2018,1,1337103099.60237
23,2029,1,1337632186.34188
23,2052,1,1338059758.24894
23,1995,1,1338237581.23867
23,2070,1,1338586711.86684
23,2059,1,1338841566.54342
23,1778,1,1338998922.63657
23,2112,1,1339364719.31404
23,2064,1,1339426608.55322
23,994,1,1339452517.6237
23,2114,1,1339523507.27323
23,2119,1,1339615182.48731
23,2132,1,1339922362.49082
23,2133,1,1339922385.43694
23,2134,1,1340050030.68924
23,2155,1,1340363869.41807
23,1687,1,1340887182.72998
23,2086,1,1341043672.52884
23,2187,1,1341088127.03102
23,2188,1,1341088133.94077
23,17,1,1341338689.80313
23,2203,1,1341392686.18389
23,2237,1,1342284180.32055
23,2253,1,1342505261.01403
23,2234,1,1342547726.30045
23,1154,3,1342634091.63084
23,2270,1,1342819809.75236
23,2276,1,1343068231.13616
23,1516,3,1343068493.26095
23,2298,1,1343721753.43858
23,2062,1,1343947451.53491
23,2309,1,1344023421.42893
23,2324,1,1344231993.33291
23,2328,1,1344374749.8899
23,2330,1,1344375286.40691
23,2320,1,1344498242.84354
23,2288,1,1344536162.65777
23,2338,1,1344928755.11694
23,2356,1,1344941725.0936
23,2361,1,1345039396.92653
23,2362,1,1345039408.21924
23,2377,1,1345245897.90446
23,2379,1,1345269219.94835
23,2380,1,1345269228.71524
23,434,3,1345564142.46878
23,2383,1,1345706191.01378
23,2394,1,1345706210.31527
23,2410,1,1345706221.98515
23,2411,1,1345706230.63939
23,2392,1,1345706239.42651
23,2425,1,1345875703.49509
23,2426,1,1345875712.96597
23,2161,1,1345920922.83857
23,2437,1,1346144608.45948
23,2440,1,1346235435.71041
23,2455,1,1346610227.21945
23,2458,1,1346610249.53055
23,2444,1,1346610260.63372
23,2459,1,1346610269.25028
23,2462,1,1346779276.28418
23,2241,1,1346791215.92748
23,1868,1,1346792907.98869
23,2479,1,1346952004.45072
23,2483,1,1347006954.77848
23,1509,1,1347189089.83235
23,2489,1,1347191596.8043
23,2506,1,1347342579.32028
23,2508,1,1347362761.60143
23,2519,1,1347544241.47898
23,2523,1,1347614328.66617
23,2524,1,1347614338.97362
23,2525,1,1347614343.58399
23,2535,-10,1347729589.63173
23,2540,1,1347835197.89168
23,2541,1,1347835211.10331
23,2543,1,1347882617.46804
23,18,1,1347946352.26164
23,2470,1,1348126145.62975
23,2580,1,1348303400.06938
23,2581,1,1348303434.41564
23,2135,1,1348478569.82081
23,2575,1,1348504731.90701
23,2588,1,1348504740.87665
23,2060,2,1348602210.83449
23,2612,1,1348684789.72552
23,2616,7,1348833214.83106
23,2583,1,1349010791.4228
23,2517,1,1349010801.62346
23,2637,1,1349010809.21667
23,2647,1,1349124877.47359
23,1596,1,1349335342.19993
23,2528,1,1349630678.49784
23,2689,1,1349691264.10571
23,2251,1,1349728357.60619
23,2695,1,1349774475.36103
23,2576,1,1349876122.52071
23,2705,1,1349889914.38814
23,2706,1,1349889945.85053
23,2712,1,1349906103.97612
23,2718,1,1349949148.16595
23,2701,1,1350063829.30994
23,2724,1,1350066942.93593
23,2730,1,1350210079.37277
23,2662,3,1350241977.23607
23,2709,1,1350329746.58624
23,2743,1,1350329765.95082
23,2744,1,1350329772.95111
23,2745,1,1350330258.28196
23,2391,1,1350332046.48446
23,2753,2,1350498383.24322
23,2308,1,1350503035.03079
23,2754,1,1350562314.18592
23,2759,1,1350652973.42205
23,2569,1,1350808561.78143
23,2766,1,1350809228.08822
23,2762,1,1351017546.70844
23,2797,1,1351469571.33792
23,2833,1,1351687253.29808
23,2850,1,1351924007.65592
23,2868,1,1352217937.75109
23,2851,1,1352217946.04204
23,2885,1,1352446475.9206
23,2886,1,1352446496.26012
23,2890,1,1352503115.16123
23,2864,1,1352503149.42622
23,2897,2,1352713735.79194
23,2900,1,1352753803.38648
23,2901,1,1352753812.7688
23,2904,1,1352816333.97179
23,2694,1,1352817845.64787
23,2905,1,1352824490.99737
23,2675,1,1353017686.66303
23,2893,1,1353058225.87346
23,2922,1,1353163193.69133
23,2929,1,1353223195.23047
23,2936,1,1353306860.14251
23,2937,2,1353311453.6258
23,1844,5,1353311555.18084
23,2943,1,1353418140.88173
23,353,1,1353504812.12584
23,2955,1,1353663268.60165
23,2963,1,1353836805.7514
23,2965,2,1353878715.50289
23,1417,1,1353929041.53764
23,2973,1,1353997306.49706
23,108,2,1354108870.47914
23,2878,1,1354133513.28873
23,2976,1,1354363111.41616
23,2493,1,1354392380.7965
23,3003,1,1354440052.94426
23,3012,1,1354605470.59843
23,3016,1,1354653899.99707
23,2698,1,1354722788.02261
23,3022,1,1354722806.48929
23,3023,1,1354722813.96379
23,3028,1,1354824107.81836
23,3031,1,1354864878.48657
23,3011,1,1354900280.25458
23,2405,1,1354900304.39575
23,3013,1,1354903093.37771
23,3051,1,1355150766.15389
23,3052,1,1355150782.07823
23,3041,1,1355150802.28569
23,3053,1,1355150821.40517
23,3072,1,1355561260.99065
23,3071,1,1355561273.43578
23,3060,1,1355561280.60765
23,3073,1,1355561289.8815
23,3074,1,1355561300.42468
23,3075,1,1355561322.4632
23,2634,1,1355858952.40536
23,3095,1,1355952780.98106
23,3096,1,1355952789.06745
23,3101,2,1355959366.05237
23,3107,1,1356088540.24813
23,3108,1,1356088556.38537
23,3109,1,1356088563.39476
23,3110,1,1356088571.46205
23,3124,1,1356338001.72473
23,3123,1,1356863421.12525
23,3164,1,1357111160.95124
23,3184,1,1357385319.40406
23,3185,1,1357385330.51517
23,3168,1,1357385342.88646
23,3166,1,1357461095.964
23,3170,1,1357462462.50071
23,370,1,1357589387.22521
23,3204,1,1357733350.57878
23,3205,1,1357733363.01899
23,3224,1,1358179942.05796
23,3225,1,1358179963.6856
23,3105,2,1358201538.36063
23,3232,1,1358284850.42059
23,3257,1,1358727059.3954
23,3258,1,1358727075.89855
23,3259,1,1358727088.7523
23,3187,3,1359034349.1439
23,3286,1,1359281930.44557
23,3196,1,1359281947.58358
23,3294,1,1359377277.81134
23,3302,1,1359481134.51276
23,2888,3,1359581230.20226
23,3309,1,1359721644.17664
23,2793,5,1359727700.99545
23,3319,1,1359746608.5301
23,3320,1,1359746654.96811
23,3216,1,1359754339.01314
23,2414,4,1359758040.36992
23,2710,1,1359811058.41283
23,3330,2,1359998978.2353
23,3307,1,1360094530.87196
23,3326,1,1360094540.13788
23,3340,1,1360237015.36623
23,3341,1,1360237034.84768
23,2269,1,1360237047.71936
23,3342,1,1360237062.09371
23,3352,1,1360439923.67045
23,3353,1,1360439942.87605
23,3373,1,1360741431.1684
23,3358,1,1360741439.46961
23,3349,1,1360883329.70389
23,3381,1,1360883338.67788
23,3383,1,1361139293.57481
23,3279,1,1361192171.38587
23,3404,1,1361229449.23118
23,3407,1,1361264894.78359
23,3300,1,1361385513.39517
23,3388,1,1361776332.91722
23,3402,1,1361776348.18736
23,3413,1,1361776355.87698
23,3428,1,1361776363.92836
23,3429,1,1361776373.92474
23,3430,1,1361864107.48598
23,3379,2,1362076539.43706
23,3484,1,1362397732.39616
23,3492,1,1362504061.47858
23,2683,3,1362575420.09543
23,3504,1,1362667335.47814
23,3512,1,1362725560.62752
23,3513,1,1362725570.91358
23,3514,1,1362725597.3215
23,3515,1,1362725663.91303
23,3516,1,1362725721.34826
23,3486,1,1362819645.47097
23,3527,1,1362819653.70117
23,3528,1,1362819678.55237
23,3529,1,1362819685.59729
23,3530,1,1362819693.82441
23,3531,1,1362819701.26148
23,3545,1,1363029662.78425
23,3562,1,1363245597.33259
23,1067,2,1363331561.69522
23,3475,2,1363443316.98443
23,3587,1,1363597507.24336
23,3588,1,1363597520.55125
23,3589,1,1363597530.26709
23,3590,1,1363597540.6323
23,3104,2,1363683547.60316
23,3615,1,1363855330.94683
23,3558,1,1363864613.97666
23,3616,1,1363864623.05592
23,3626,2,1363983040.12661
23,3574,1,1363983636.74411
23,3593,1,1364022632.83658
23,3643,1,1364107427.62545
23,3644,1,1364107437.715
23,3645,1,1364107469.56621
23,3619,1,1364107494.2093
23,3646,1,1364107509.48073
23,3653,1,1364244329.29189
23,3657,1,1364280864.04346
23,3638,1,1364280879.11519
23,3675,1,1364424560.38573
23,3676,1,1364424617.34503
23,3705,1,1364546854.06254
23,3661,1,1364546873.39103
23,3669,1,1364546896.63345
23,3703,1,1364546905.65896
23,3710,1,1364593320.77187
23,3718,1,1364734823.15665
23,3719,1,1364734841.18771
23,3708,1,1364736102.57785
23,3274,1,1364926547.26271
23,3728,1,1364926565.61249
23,3729,1,1364926586.59755
23,3731,1,1364940789.22147
23,3724,1,1365098307.80377
23,3756,1,1365098335.21032
23,3786,2,1365354014.99341
23,3803,1,1365448149.25138
23,2919,1,1365448161.05987
23,3804,1,1365448169.9671
23,3805,1,1365448177.54645
23,3842,1,1365512505.54216
23,3852,1,1365545931.85931
23,1624,2,1365597747.31019
23,3864,1,1365622516.52661
23,3873,4,1365684436.36819
23,3923,1,1365933433.75903
23,3882,1,1365956391.21003
23,3937,1,1366011947.67537
23,3863,1,1366011959.61225
23,3938,1,1366011982.12227
23,3939,1,1366012014.25207
23,3941,1,1366015937.58236
23,3956,1,1366046208.40325
23,3905,1,1366141847.50357
23,3957,1,1366141859.53058
23,3973,1,1366196767.43938
23,3982,1,1366289204.47981
23,3816,-8,1366402697.745
23,3998,1,1366478794.80837
23,4009,1,1366545501.79026
23,3969,1,1366828061.47916
23,1408,1,1366880548.58713
23,3008,1,1367219994.44039
23,4096,1,1367603317.77557
23,3994,1,1367603331.92073
23,3812,1,1367741554.73334
23,4102,1,1367741568.11607
23,4087,1,1367741581.61019
23,4091,1,1368110359.8809
23,4131,-1,1368179309.45352
23,825,3,1368738149.59918
23,4161,1,1368869417.70785
23,4172,1,1368998468.44719
23,4179,1,1369079283.30696
23,3889,3,1369159435.70178
23,4201,1,1369350943.03427
23,4150,1,1369599106.01964
23,4221,1,1369690522.33205
23,4227,1,1369740039.06861
23,2252,1,1369904352.35262
23,4236,1,1369985724.66103
23,4112,1,1370119924.97823
23,4239,1,1370344686.13592
23,4249,1,1370344698.41075
23,4257,1,1370603770.9658
23,2399,5,1370870811.25599
23,4311,1,1371498304.72381
23,4215,1,1371498319.9808
23,4099,1,1371498341.51679
23,4312,1,1371498348.94483
23,4324,2,1371726317.81428
23,945,5,1372122252.57391
23,4337,1,1372130395.28708
23,3427,1,1372262647.93278
23,3308,1,1372286689.64038
23,3139,1,1372378815.00157
23,4360,1,1372409797.88531
23,4328,2,1372415917.77453
23,4111,4,1372500167.81485
23,4377,1,1372610057.30824
23,4301,1,1372761940.78382
23,4366,1,1372832688.28573
23,4097,2,1373301385.82313
23,4416,1,1373537782.39669
23,4378,1,1373787422.53399
23,4427,1,1373787436.86842
23,4428,1,1373787465.35598
23,1944,1,1373823735.92012
23,4482,1,1374778368.14435
23,4439,1,1374907198.63718
23,3716,1,1374919464.10097
23,4472,1,1374935745.92784
23,4476,1,1375078898.19602
23,7,3,1375310858.98283
23,4511,1,1375315580.77634
23,4512,1,1375729979.72669
23,4543,1,1375730008.54069
23,4546,1,1375733054.3122
23,3476,1,1376040027.3351
23,4579,5,1376251141.86917
23,4627,2,1377008692.62167
23,4631,1,1377152630.87582
23,4632,1,1377152641.26686
23,4633,1,1377158255.18316
23,4695,1,1377352278.3085
23,4705,1,1377621596.63493
23,4389,1,1377986332.04653
23,4515,3,1378067623.73436
23,4722,1,1378154941.07416
23,4723,1,1378157707.74874
23,4692,1,1378157734.98299
23,4444,5,1378404465.09361
23,4727,1,1378934320.68457
23,4737,2,1378934358.14813
23,4738,1,1378934387.13468
23,4752,1,1378934397.67471
23,3078,2,1379106650.69076
23,4759,1,1379196186.3686
23,4764,1,1379444910.56435
23,4765,2,1379518032.17628
23,2692,1,1379675910.76299
23,4776,1,1379970497.85657
23,4777,1,1379970507.00745
23,4778,1,1379970566.42813
23,4760,1,1380143146.93605
23,4434,2,1380747410.27579
23,4795,4,1380982778.56402
23,4509,1,1381671586.61996
23,4860,3,1382704101.5441
23,4873,1,1383165363.16075
23,4874,1,1383165376.49149
23,851,1,1383165852.57959
23,4894,2,1383819874.94217
23,4922,1,1384526317.74069
23,4923,1,1384526327.24424
23,4927,1,1384634250.02639
23,3861,1,1384766314.92351
23,504,1,1384870148.9558
23,4946,1,1384982644.79656
23,4918,1,1384982652.88192
23,4581,1,1384982668.3292
23,4947,1,1384982681.00487
23,4948,1,1384982691.82119
23,4949,1,1384984965.32146
23,4341,1,1385553151.3295
23,4976,1,1385716391.4478
23,4993,1,1385716404.30202
23,4994,1,1385716418.04454
23,4959,1,1385716429.4883
23,4589,1,1385716633.14909
23,4998,1,1385758636.5089
23,5030,1,1386253282.06567
23,5035,1,1386357071.13604
23,5036,1,1386357084.75429
23,5037,1,1386357093.93198
23,5038,1,1386357110.43895
23,2956,2,1386410074.89069
23,5041,1,1386495151.23193
23,5042,1,1386495176.56559
23,5055,1,1386783329.41385
23,5056,1,1386784789.41736
23,5114,1,1387388247.51705
23,5123,-1,1387509052.17519
23,5147,1,1388048784.54357
23,5148,1,1388048795.31685
23,5149,1,1388048807.21974
23,5136,1,1388434949.85956
23,1710,1,1388434977.02906
23,5157,1,1388435041.24032
23,5167,1,1388950163.3721
23,5141,1,1389258592.0598
23,5175,1,1389258608.99102
23,5176,1,1389258617.39414
23,5195,1,1389772734.03844
23,1197,1,1390596636.14294
23,5250,1,1391167873.2935
23,5251,1,1391167881.88058
23,1482,2,1391593163.91546
23,5156,2,1391875029.58072
23,1346,1,1391891814.1846
23,5314,5,1392711252.83336
23,5370,1,1395353807.71638
23,4513,1,1395353816.36223
23,5377,1,1395745408.42441
23,5378,1,1395745415.96937
23,5396,1,1396523058.76384
23,1599,1,1396897988.14183
23,5406,1,1396992057.44953
23,5407,1,1396992070.14605
23,5435,1,1398335703.68788
23,5436,1,1398335728.40877
23,5462,1,1399241893.2295
23,5463,1,1399241926.76079
23,4393,1,1399927860.80153
23,3775,1,1400057069.66586
23,5473,1,1400057113.73951
23,5475,1,1400707462.50735
23,5485,1,1400707477.64577
23,5495,2,1401284713.93846
23,5505,1,1402251365.23737
23,4929,2,1402251971.18881
23,5510,1,1402650405.28062
23,5488,1,1402686932.98681
23,1918,1,1402686947.80793
23,5452,-10,1403176420.33565
23,4019,1,1403823421.19608
23,5539,1,1403823446.76222
23,5540,1,1403823459.94786
23,5583,1,1406298665.30462
23,5594,1,1407047187.32344
23,4141,2,1408985704.11332
23,5634,1,1409086684.31037
23,5635,1,1409086703.11821
23,3406,2,1409402903.29087
23,5625,2,1409586411.78534
23,5574,1,1409855498.57178
23,5670,3,1410890085.76223
23,5333,3,1411023315.51136
23,5655,1,1411715572.03907
23,5678,3,1411847496.36188
23,2417,4,1412709511.23153
23,5690,1,1413382850.6491
23,3186,1,1413382868.61223
23,5691,1,1413382879.95101
23,5709,1,1415031066.99233
23,60,3,1415917455.33887
23,5707,1,1415986880.91648
23,5717,1,1415986896.42521
23,5702,2,1416383329.85088
23,5724,4,1416985756.60937
